product_name,product_id,category,text,rating,filter_rating,user,date,seller,likes,aspects,sentiment
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,hiç tereddüt etmeden aldım ve iyiki almışım kargoda hızlıydı teşekkürler,5,5,m** k**,2024-12-12,Trendyol,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Sorunsuz kullanıyorum paketleme çok güzeldi sorunsuz ve hızlı geldi teşekkürler 👌🏽,5,5,A** A**,2025-05-11,Trendyol,2,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Bu kadar paraya görmeden aldım çöm iyi çıktı tavsiye,5,5,T** G**,2025-01-16,Trendyol,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok beğendim büyük telefondan geçiş yaptım gayet kullanışlı,5,5,G** N** B**,2025-01-03,Teknosa,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,ürün paket lemesi beğendim telefonu kızıma aldım gayet çok memnun kaldım tavsiye ederim,5,5,B** O**,2025-07-29,MediaMarkt,2,AMBALAJ,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,SORUNSUZ DÜZGÜN PAKETLEME VE HIZLI TESLİMAT İLE TESLİM ALDIM KULLANIYORUM SATICIYA VE TEREND YOLA TEŞEKKÜR EDERİM,5,5,M** E**,2024-06-29,Pliples,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok beğendim sorunsuz elime ulaştı 1 haftada ve çok memnunum ilk alırken tedirgin olmuştum ama kesinlikle çok iyi memnunum,5,5,**** ****,2024-01-10,Teknosa,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok hızlı geldi çok beğendim cihazi teşekkürler ederim,5,5,C** D**,2023-06-13,Trendyol,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Cok guzel klasik apple kalitesi her donemde her senede alinir kesinlikle,5,5,Aleyna T.,2025-04-11,Trendyol,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Sevgili Eşime Hediye aldım çok beğendi teşekkür ederim trendyol & teknosa hızlı kargo harika iphone,5,5,Ö** T**,2025-06-04,Teknosa,3,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,kızıma aldım teknosaya teşekür ederim sorunsuz ulaştı elime  sağlam firma,5,5,**** ****,2025-07-28,Teknosa,11,KARGO|KALITE,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,iPhone kalitesi eşime aldım çok beğendi,5,5,E** S**,2025-06-13,Teknosa,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Süperrr bayıldım kargo güzeldi telefon sorunsuz,5,5,**** ****,2023-10-03,Trendyol,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Herkese tavsiye ederim paketlemesi güzeldi 2 günde geldi,5,5,Ö** f** M**,2025-05-13,Teknosa,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,telefon çok güzel kızım için aldım çok memnun☺️,5,5,**** ****,2026-04-01,MediaMarkt,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Sorunsuz şekilde elime ulaştı satıcıya teşekkür ederim her şey mükemmel,5,5,M** O**,2024-11-10,Trendyol,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,kazasız bir şekilde iPhone sağlam teslim aldık teşekkür ederiz emeği geçen herkese saygılar sevgiler diliyorum,5,5,E** Ö**,2024-05-14,MediaMarkt,0,KARGO|KALITE,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok memnunum yaklaşık 3 aydır kullanıyorum güvenilir alabilirsiniz,5,5,E** K**,2024-01-04,Trendyol,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,"Elektronikte net üzerinden almaya karşıydım hep ama ürün sorunsuz ve hızlı bi şekilde elime ulaştı , yaklaşık 2 aydır kullanıyorum hiç bir sıkıntı yok çok memnu",5,5,Zeynep G.,2023-09-18,Teknosa,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Ürün  gayet güzel satıcıya çok teşekkür ederim gayet sağlam ve başarılı bir paketleme olmuş ve kargom çok çabuk geldi güvenle alına bilir tavsiye ederim.,5,5,Mücahit v. C.,2024-10-01,Trendyol,0,KARGO|KALITE,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Ben çooook memnunum i phoneye geçmek isteyenler mutlaka alsın,5,5,İ** K**,2024-07-24,Trendyol,3,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,eşime aldım çok beğendi paketleme güzeldi teşekkürler almak isteyenler düşünmeden alabilir,5,5,S** E**,2025-05-10,Teknosa,5,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,çok şükür ulaştı biraz sorunlar oldu ama elime ulaştı çok begenfim tavsiye ederim,5,5,A** k**,2025-02-21,Trendyol,1,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Kesinlikle alın çok iyi bir korktum ama beklediğimden iyi geldi kutusu sağlamdı hasar yoktu teşekkürler:)),5,5,S** B**,2025-02-13,MediaMarkt,1,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Aldığım günden berdir herhangi bi sorun yaşamadım çok memnun kaldım tavsiye ediyorum🙏,5,5,E** K**,2024-11-25,Trendyol,1,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Sorunsuz geldi eşim icin aldık cok memnun,5,5,M** Ö**,2025-07-25,MediaMarkt,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,memnun kaldim tmeiz media marketten geldi güzel cihaz teşekürler,5,5,e** a**,2025-05-15,MediaMarkt,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Sorunsuz bir şekilde teslim aldım teşekkürler telefon çok güzel kardeşime aldık 33809.02 ye aldım :),5,5,Ü** Ö**,2024-12-07,Trendyol,1,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok memnunum Trendyol satıcısından aldım,5,5,H** n** K**,2025-02-04,Trendyol,0,GENEL,NOTR
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Gayet güzel 2.alışverişim bu telefondan memnunum teşekkürler,5,5,F** T**,2025-06-22,Trendyol,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Gönül rahatlığıyla alabilirsiniz çok beğendim çok güzel,5,5,Medine Y.,2024-10-31,Teknosa,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Ürün elime çok güzel bir şekilde ulaştı hiç tereddüt etmeden alabilirsiniz görseldekiyle birebir aynı ve çok güzel..,5,5,S** A**,2023-10-01,Trendyol,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Çok güzel 💖❤️‍🔥💖❤️‍🔥💖 satıcıya teşekkür ediyorum hemen kargoya verdi,5,5,Ö** K**,2023-04-29,FixDevice,0,GENEL,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,telefon bir harika çok beğendim sorunsuz elime ulaştı teşekkür ederim,5,5,Ş** K**,2024-11-15,Teknosa,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Ürün elimize hatasız sorunsuz geldi güvenebilirsiniz çok teşekkür ederiz,5,5,H** A**,2025-05-19,Trendyol,0,KARGO,POZ
Iphone 13 128 Gb Yildiz Isigi Cep Telefonu Apple Turkiye Garantili,150059024,Telefon,Canım telefonum çok hızlı geldi sorunsuz çıktı şuan kullanıyorum çok güzel teşekkürler trendyol,5,5,T** Ç**,2023-08-27,Trendyol,0,KARGO,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Telefonu çok beğendim bu kadar kullanışlı olacağını ummuyordum,1,1,**** ****,2024-02-23,Trendyol,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"Garantisi başlamış ürün gönderildi, faturada yer alan imei bilgisi ve eklediğim görseller aynıdır. Güvenerek almayın. Konuyla ilgili yasal süreçleri başlatacağı",1,1,Göktuğ K.,2024-11-20,Trendyol,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Sağlıklı bir şekilde geldi teşekkürler.,1,1,Enes A.,2023-06-16,Trendyol,0,KARGO,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Agustos 2023 te aldım şarz almıyor şu an ve servis garanti bilgilerime ulasamiyorum,1,1,**** ****,2023-12-04,Trendyol,2,HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Sıfır kutu aldığım halde ürün sanki yenilenmiş bir cihaz . iPhone’un göre yavaş bazen dokunmatiği basmıyor böyle bir şey olamaz güya Teknosa güvenilir bir satıc,1,1,A** Y**,2023-04-29,Trendyol,1,AMBALAJ,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Benim motorolo 33 10 daha iyiydi,1,1,O** K**,2026-01-28,Trendyol,2,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürün daha önce kullanılmış pili 99 da 128 gb aldım sürekli alam dolu diyor,1,1,M** K**,2023-09-06,Teknosa,1,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,şarj aleti yok,1,1,**** ****,2024-01-16,VATAN BİLGİSAYAR,0,BATARYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Verdigim her bir liraya yazık ettim. Iphone = kalite yalanını bizzat yaşıyorum bir  güncelleme yaptı ki artık telefon ile konuşma yapmak hayal oldu hat yok ibar,1,1,nuray y.,2024-04-13,Teknosa,7,KALITE,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"trendyoldan ve trendyol isimli satıcıdan telefon aldığım güne yazıklar olsun gerçekten. geldiğindeki özensiz paketlemeyi falan geçiyorum. ürünü alalı 2,5 ay old",1,1,Gülcan D.,2023-10-27,Trendyol,3,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Paketlemesi çok özensizdi telefon normal apple mağazasından alınan gibi kapalı değil açık kutunun etrafına sadece jelatin sarılıp ısı ile yapıştırılmış. Telefon,1,1,C** Y**,2023-06-04,Trendyol,4,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,ALMAYIN SAKIN !!! Ben aldım ancak gelen cihazın garanti süresi 15 ay kalmış ve ekran sarı ekran dı güvenmeyin,1,1,G** G**,2024-12-06,Trendyol,0,MEDYA|HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Araş kargo ile lütfen çalışmayın. İşine saygısı olmayan liyakatsiz disiplinsiz sorumsuz bir sirket ve çalışanları var. 1.000 km lik yolu 3 günde geliyor ama 100,1,1,M** K** E**,2023-05-08,Teknosa,1,KARGO,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Sorunsuz elime ulaştı beğendim telefonu ama 20. gün kapandi kendi kendine servise yolladım ve bir aydır telefonsuzum bir aydan sonra arayıp telefonun yapilamica,1,1,z** g**,2024-09-05,Trendyol,2,KARGO,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,1,1,**** ****,2024-10-09,Trendyol,0,FIYAT|BATARYA|HIZMET,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Faturası yok içinde,1,1,**** ****,2024-05-28,Son Fırsat,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,1 günde 800 tl fark olur mu,1,1,Fatih D.,2024-01-25,Trendyol,0,FIYAT,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Gönderilen kablo bozuk çıkıyor ve arkasında durmuyorlar kesinlikle almayın 200 300 fazla verin başka yerden Alın,1,1,Muhammed T.,2023-09-08,Trendyol,1,GENEL,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Paketlemesi çok kötüydü telefon kutusuyla başka bi kutuya koyup göndermişler en azindan bi patpata sarılması lazımdı hasar almaması için,1,1,R** K**,2023-12-13,MediaMarkt,1,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,1 yıl önce aldığım apple 11 tlf mu garanti kapsamında vatan bil yolladım onlarda kvk ya yolladılar bir ay sonra kvk servisi benim telefonumu değişim yapıp tekra,1,1,**** ****,2024-02-06,VATAN BİLGİSAYAR,0,HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Şarzda ve kullanımda aşırı ısınıyor. Sözde sıfır tlf. Aldım,1,1,A** D**,2024-08-26,Trendyol,3,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"Ürün çok kötü paketlenmişti, ürünün kırılmamış olması büyük şans. Paketlemeyi düzgün yapmaları gerekirdi. Bu yüzden puanım 1. Alacak olanlar buna dikkat etsinle",1,1,F** C**,2023-07-03,Trendyol,0,GENEL,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Faturamı ve garanti belgesini göndermediler burdan alacağınıza gidin mediamarktan alın,1,1,Z** E**,2024-11-22,Trendyol,1,HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,keşke içine boş poşet koymak yerine daha güvenli ve sağlam gelmesini saglicak bişi koysaydiniz,1,1,R** B**,2023-08-10,Trendyol,0,KALITE,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Herkes sağlam diye iyi yorum yazıyor ürünü kullandım  1 ay yorum yapıyorum şimdiden kasıyor kamerası falan sıklıkla titriyor önermiyorum 1 2 bine sebep almayın,1,1,G** t**,2023-10-25,Teknosa,1,KALITE,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"Alacak arkadaşlar lütfen dikkat edin benim başıma ilk defa böyle bir şey geldi telefon ilk bana ulaştığında sıfır paketliydi,kurulumu yaparken face ID kullanıla",1,1,E** K**,2024-03-06,Trendyol,2,KARGO,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,tlfn geldi güzel ama paketleme sıfır kutunun kapağı yok bide tlfn açılmıyo şarja taktım gene açılmadı  iadeye edicem şimdi,1,1,**** ****,2024-10-21,Trendyol,0,KARGO,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,ürünüm yanlış renk ve faturasız geldi,1,1,**** ****,2024-06-22,BHR TEKNOLOJİ,0,KARGO,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"Pil sağlığı çok hızlı bir şekilde düştü ,ara sıra şebeke sorunu yaşıyorum ve telefonla konuşurken sesim bazen gitmiyor karşı tarafın seside bazen gelmiyor",1,1,S** Ş**,2023-08-24,Trendyol,1,BATARYA,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,ürün geldi şehir disindayim eşim aldı garanti belgesi çıkmadı kiminle iletişime gircez bilemiyorum,1,1,n** E**,2023-11-19,Trendyol,1,KARGO|HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,12 gundur kargom gelmedi almayin buradan telefon magduriyet yasattilar,1,1,E** A**,2023-08-03,Trendyol,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Çok ısınıyor,1,1,Gökhan A.,2023-09-28,Trendyol,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Telefon hakkında yorumum yok zaten belli Iphone kalitesi ancak satıcı garanti belgesini göndermedi kutu içerisinde herhangi bir garanti belgesi fatura yok ileti,1,1,M** S** S**,2023-08-09,Trendyol,1,AMBALAJ|HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,sıfır  telefonun ekranı cizik geldi ve paket açıktı aradım müsteri hizmetlerini bagla satıcıya  dedim öyle bişey yaapamayız diyor telefonun taksiti geldi ve tel,1,1,yunus e. Ü.,2023-08-18,Trendyol,1,KARGO|AMBALAJ,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Telefonu aldım normalde benim bildiğim sıfır telefon alınca kutunun arkasında açma yeri oluyor bu telefonda yoktu,1,1,E** G**,2024-05-17,Netistasyon,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Çok kötüyüm,1,1,M** Ç**,2023-05-04,Teknosa,5,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Kargodan dolayı1 yıldız  Aras kargo Anamur şubesi tebrikler .Adrese gelmeden teslim edemedik diye mesaj atıyor. Baya ilerletmisler meslek ahlakını.🤔🤔🤔🤔,1,1,E** C**,2023-07-25,Trendyol,3,KARGO,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürünün faturası gelmedi fatura için mail attım geri dönüş te gelmedi.Faturasını gönderirmisiniz lütfen???,1,1,A** E**,2024-01-17,İLETİŞİM DTM,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürün açılmadı sarjı yoktur umarım sarj aletim bugun saat 7 de gelecek açılmazsa iade yapacam hayal kırıklığı yaşıyorum o kadar da para verdim,1,1,G** K**,2024-10-04,Trendyol,0,HIZMET,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürünün hoparlöründen cızırtı geliyor,1,1,K** K**,2023-06-01,MediaMarkt,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürünün SIM kart yuvası açılmıyor. Arızalı ürün göndermişsiniz üstelik de teknolojik ürünler geri iade edilemez diyorsunuz. Buradaki Benim hem zaman hem para ola,1,1,**** ****,2023-06-23,Trendyol,1,HIZMET,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürün telefon görüşmesi sırasında sesim karşı tarafa gitmiyor hoparlörden konuşuyorum ses gidiyor hoparlörü kapatıyorum ses gitmiyor,1,1,Rahim Y.,2023-07-05,Trendyol,0,MEDYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Bu ürün yenilenmiş telefon yolluyolar kutusundan tutunda telefonun kendisine kadar her şeyden anlaşılıyor,1,1,b** k**,2025-01-11,Trendyol,2,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Kutunun içinden fatura çıkmadı faturası nerde acaba nasıl ulaşırım,1,1,Z** B**,2023-09-07,Trendyol,0,GENEL,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,TEKNOSA DEFOLU ÜRÜN GÖNDERMİŞ. ARKADAŞLAR DİKKAT EDİN. SIFIR DİYE ALDIM. LENSLERİN OLDUĞU KISIMDA DARBE  İZLERİ MEVCUT.TEKNOSA İNSANLARI KANDIRARAK MI TİCARET Y,1,1,K** K**,2023-06-03,Teknosa,0,KALITE,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Malesef donuyor tuslar yazmıyor bozuk cıktı cok uzgunum ılkkez ıphon da bu soeunlarla karsılastım,1,1,K** G**,2024-03-06,Pratikcell İletişim,0,GENEL,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"25 bin verdiğimiz telefonun bu şekilde özensiz paketlenmesi beni üzdü, kutunun içine atmışlar cidden çok kötü 👎🏻",1,1,B** Ü**,2023-08-11,Trendyol,4,GENEL,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,sıfır ürün diye pili değiştirilmiş tamir görmüş yenilenmiş telefonu göndermişler. (telefonu detaylı inceleyince kendisi gösteriyor zaten. süper zeki olmaya gere,1,1,M** A**,2024-11-14,Trendyol,2,GENEL,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,1,1,Y** K**,2023-09-04,Trendyol,0,KALITE|MEDYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ürün geldi kapalı kutu kart yeri çalışmıyor hat okumuyor,1,1,**** ****,2023-11-15,Trendyol,0,KARGO|AMBALAJ,NEG
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,2,2,Sevim Ş.,2023-06-02,Trendyol,5,BATARYA,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,ürün elimize ulaştiginda açıp kullanmaya başladık ilk gün ekran işiğinin gidip geldiğini göz kırpar gibi olduğunu farkettik hâlâ yardımcı olunmadı garantiyle il,2,2,H** Ö**,2023-07-23,Teknosa,0,MEDYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,2024’de asla alınmaz ben geçen sene aldım 8 bucuk ay oldu ve pil sağlığı 89??!?!! günde 1 kere şarj ediyorum orijinal şarj kullanıyorum şarjda oynamıyorum bu ka,2,2,İlayda K.,2024-05-15,Teknosa,4,KALITE|BATARYA,POZ
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,3 Ayda pil 98 oldu,2,2,**** ****,2023-12-08,Teknosa,2,BATARYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,"Merhaba sizden almış olduğum cihazımın üst ön kısmında ekran ile kasa arasında gün ışığında ve fenerle de gözle görülür derecede bir boşluk, açıklık mevcut eski",2,2,Ş** D**,2023-07-08,Teknosa,0,MEDYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Telefonu alalı bir yıl yeni doldu fakat pil seviyesi aldığım ilk aydan itibaren düşmeye başladı ve Şuan %85 yalnızca kendi şarj adaptörü mlr şarj ettim özen gös,2,2,Seyma S.,2024-07-31,Teknosa,1,BATARYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Batarya performansı çabuk düştü 100 altına,2,2,A** C**,2023-09-07,Trendyol,0,BATARYA,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Telefonumda şuan bazı arızalar var garanti sürem daha dolmadı garantiye göndermek istiyorum ne yapmam lazım,2,2,**** ****,2024-02-29,Trendyol,1,HIZMET,NOTR
Iphone 11 128 Gb Beyaz Cep Telefonu Aksesuarsiz Kutu Apple Turkiye Garantili,64074794,Telefon,Ambalajı gayet iyi ve temiz.Lakin içinden fatura ve garanti belgesi çıkmadı.Sahsen hiç hoşuma gitmedi bu durum,2,2,**** ****,2023-08-18,Trendyol,0,HIZMET,POZ
